bear	⊂(ο･㉨･ο）⊃
bear	(^(エ)^)
bear	(^(I)^)
bear wave	(￣(ｴ)￣)ﾉ
bear	⊂(￣(工)￣)⊃
bear	⊂(^(工)^)⊃
bear	⊂(・(ェ)・)⊃
bear	(*￣(ｴ)￣*)
bear wave	ヾ(´(ｴ)｀ﾉﾞ
bear	(／(ｴ)＼)
bear	⊂(￣(ｴ)￣)⊃
bear wave	“(`(エ)´)ノ
bear	(｀(エ)´)ﾉ
bear	(ó㉨ò)
bear	(/-(ｴ)-＼)
bear	(´(エ)｀)
bear	ヽ(￣(ｴ)￣)ﾉ
bear	(／￣(ｴ)￣)／
bear	⊂(◎(工)◎)⊃
bear	(●￣(ｴ)￣●)
bear	《/(￣(ｴ)￣)ゞ》
bear	⁝⁞⁝⁞ʕु•̫͡•ʔु☂⁝⁞⁝⁝
bear	(✪㉨✪)
bear animal	ᶘ ᵒᴥᵒᶅ
evil	(・｀ω´・)
evil	ψ(｀∇´)ψ
evil	（｀ー´）
evil	(｡･｀ω´･｡)
evil	o(｀ω´*)o
evil	| ｀Д´|
evil	(｀ε´)
evil	(σ-`д･´)
evil	(｀Д´*)
evil	（=｀〜´=）
evil	(ﾒ｀ﾛ´)/
evil	Ψ(｀▽´)Ψ
evil	^(#｀∀´)_Ψ
evil	(*-`ω´- )人
evil	(ц｀ω´ц*)
evil	(｀∀´)Ψ
evil	ψ(*｀ー´)ψ
evil	Ψ(｀◇´)Ψ
evil laugh	“ψ(｀∇´)ψ
worried	(ーー;)
worried	( ；´Д｀)
worried	（；￣ェ￣）
worried	ヽ(￣д￣;)ノ
worried	(￣◇￣;)
worried	（−＿−；）
worried	(~_~;)
worried	((*゜Д゜)ゞ”
worried	(･_-｡ )
worried	⊙﹏⊙
worried crazy	ミ●﹏☉ミ
worried	(-’๏_๏’-)
worried	(⊙…⊙ )
worried	( ´△｀)
worried	(;° ロ°)
worried	ヽ（゜ロ゜；）ノ
worried	（°o°；）
worried	｡:ﾟ*+;(●´･д･`●);+*ﾟ:｡
worried	(;´Д`)
worried	\(￣□￣)\
worried	(￣□￣;)!!
worried	(＠￣Д￣＠；)
worried	(⊙︿⊙✿)
worried	(⊙△⊙✿)
worried	(꒪⌓꒪)
worried	Σ(ﾟﾛﾟ｣)｣
worried	Σ（ﾟдﾟlll）
scared	(ノдヽ)
scared	ヽ(ﾟДﾟ)ﾉ
scared	(／。＼)
scared	（／_＼）
scared	（／．＼）
crazy hurt	ヘ（。□°）ヘ
crazy	(☉ε　⊙ﾉ)ﾉ
crazy	＼(●o○;)ノ
crazy	~(๑ñ﹏ ⊙☆)ノ
crazy	ヾ (✿＞﹏ ⊙〃)ノ
crazy	ヽ(｡ゝω・｡)ﾉ
crazy	ヾ(｡ꏿ﹏ꏿ)ﾉﾞ
crazy	ヽ(゜Q。)ノ
crazy	Σ(♡＠﹏ ＠☆)ﾉ”
crazy	щ (*ㅇ△ Φ☆)ノ
crazy	ヘ（゜◇、゜）ノ
crazy wave	ヘ(゜Д、゜)ノ
crazy wave	ヘ(°◇、°)ノ
crazy	( ख़ืིڞ◟྄ख़ืི)
crazy	ヽ(°▽、°)ﾉ
crazy	(ּơ̑ළּơ̑)
crazy	(｡☉౪ ⊙｡)
dog	Uo･ｪ･oU
dog	∪･ω･∪
dog	U｡･ｪ･｡U
dog	▽・ω・▽
dog	▽・ｗ・▽
dog	Ｕ^皿^Ｕ
dog	ｖ・。・Ｖ
dog	ＵＴｪＴＵ
dog	(^・(I)・^)
dog	U・♀・U
dog	ｏ（Ｕ・ω・）⊃
dog	(^・x・^)
dog	(U・x・U)
dog	▼o・ェ・o▼
dog	U＾ェ＾U
dog	U￣ｰ￣U
dog dance	┌U･ｪ･U┘
dog monkey dance	└@(･ｪ･)@┐
dog	ヾ(●ω●)ノ
dog	(〓￣(∵エ∵)￣〓)
sea creature	>=<
sea creature	>゜))))彡
sea creature	ζ°)))彡
sea creature	>_)))彡
sea creature	>^)))< ～～
sea creature	(°)#))<<
sea creature	（：。）ミ
sea creature	Ｃ：。ミ
sea creature	(Q )) >
sea creature	(°))<<
sea creature	>°))))彡
sea creature	≧〔゜゜〕≦
sea creature	ミ(・・)ミ
sea creature	V=(° °)=V
sea creature	＜コ：ミ
sea creature	(゜))<<
sea creature	ミ[°°]ミ
sea creature	くコ:彡
sea creature	ミ．．ミ
sea creature	(/)(;,,;)(/)
monkey	@(o･ｪ･)@
monkey	@(｡･o･)@
monkey	@(o･ｪ･o)@
monkey	@(/o･ｪ･o)@/
monkey	@(*^ｪ^)@
pig	( ´(00)`)
pig	ヾ(；ﾟ(OO)ﾟ)ﾉ
pig	ヽ(*’(OO)’)ﾉ
pig wave	(￣(oo)￣)ﾉ
pig	(○｀（●●）´○)ﾉ
pig	(*’(OO)’*)
pig	(；ﾟ(OO)ﾟ)
pig	(*´(00)`)’
pig	ヽ(*’(OO)’)ﾉﾟ
pig	q(￣(oo)￣)p
pig cry	｡ﾟ(ﾟ´(00)`ﾟ)ﾟ｡
pig	(￣（∞）￣)
pig	(￣(▽▽)￣)
pig	(=｀(∞)´=)
pig	ヾ(＠＾(∞)＾＠)ノ
hurt	（。_°☆＼(- – )
hurt	(。_＋)＼
hurt	((((*｡_｡)_
hurt	(xLx)ヾ
hurt	(ノ>ノ)
hurt	｢(＝＞o≦＝)ﾉ
hurt	/(*ι*)ヾ
hurt	／(x~x)＼
hurt	~(>_<~)
hurt	┗( ●-﹏ ｀｡)づ
hurt	◎☆（♯××）┘
hurt	☆￣(＞。☆)
hurt	☆⌒(＞。≪)
hurt	ヘ(>_<ヘ)
hurt cry	⁽⁽ƈ ͡ (ु ˲̥̥̥́ ˱̥̥̥̀) ु⁾⁾
hurt	(ू̯⋆̧ ͕⋆᷅ू̯ ) ༘˟
rabbit	U・x・U
rabbit	U｡･.･｡U
rabbit	U=･ x ･=U
rabbit	U=๏ x ๏=U
rabbit	(,,๏ ⋏ ๏,,)
rabbit	(•ㅅ•)
rabbit	(๏ᆺ๏υ)
rabbit	(ㅇㅅㅇ❀)
rabbit	／(･ × ･)＼
rabbit	／(^ x ^)＼
rabbit	／(^ x ^=)＼
rabbit	／(=๏ x ๏=)＼
rabbit	／(=´x`=)＼
rabbit	／(=∵=)＼
rabbit	／(=⌒x⌒=)＼
rabbit	／(=✪ x ✪=)＼
rabbit	／(≡・ x ・≡)＼
rabbit	／(≧ x ≦)＼
rabbit	／(v x v｡)人(｡v x v)＼
rabbit	／(v x v)＼
rabbit	⌒(・x・)⌒
rabbit	⌒(｡･.･｡)⌒
rabbit	⌒(=･ x ･=)⌒
rabbit	⌒(=๏ x ๏=)⌒
rabbit	U ´꓃ ` U
rabbit	⁽⁽˙˟˙⁾⁾
rabbit cry	( °̥̥̥̥̥̥̥̥˟°̥̥̥̥̥̥̥̥ )
rabbit	(⁎˃ᆺ˂)
rabbit	૮⍝◜•˕̮•◝⍝ა
rabbit	૮( ᵒ̌ૢ௰ᵒ̌ૢ )ა
rabbit	૮(⋆❛ہ❛⋆)ა
rabbit	( ்̓˟்̓)
dance	(/・・)ノ
dance	(o´･_･)っ
dance	(ﾉ*ﾟｰﾟ)ﾉ
dance	(ノ￣ー￣)ノ
dance	＼(ﾟｰﾟ＼)
dance	♪(┌・。・)┌
dance	ヽ(･ω･ゞ)
dance	ヽ(*ﾟｰﾟ*)ﾉ
dance	〜(^∇^〜）
dance	〜(￣△￣〜)
dance	。(⌒∇⌒。)
dance	( ﾉ^ω^)ﾉﾟ
dance	（〜^∇^)〜
dance	(〜￣△￣)〜
dance	(。⌒∇⌒)。
dance	₍₍ ◝(・ω・)◟ ⁾⁾
dance	((┌|o^▽^o|┘))♪
dance	(*ﾉ´□`)ﾉ
dance	(ˇ_ˇ”) ƪ(˘⌣˘)┐ ƪ(˘⌣˘)ʃ ┌(˘⌣˘)ʃ
dance	(~‾⌣‾)~
dance	(~‾▿‾)~
dance	(~’.’)~
dance	(~￣▽￣)~
dance	(~˘▾˘)~
dance	(┌ﾟдﾟ)┌
dance	(o^^)o
dance	(ﾉ･o･)ﾉ
dance	(ノ‥)ノ
dance	(ノ´＿ゝ｀）ノ
dance	(ノ^_^)ノ
dance	(ノ^o^)ノ
dance	(ノ￣ω￣)ノ
dance	(ノ°ο°)ノ
dance	(ﾉﾟ▽ﾟ)ﾉ
dance	〈( ^.^)ノ
dance	\(._.\) ƪ(‘-’ ƪ)(ʃ ‘-’)ʃ (/._.)/
dance	＼(^ω^＼)
dance	~(‾⌣‾~)
dance	~(‾▿‾)~
dance	~(‾▿‾~)
dance	~(‘.’~)
dance	~(˘▾˘)~
dance	~(˘▾˘~)
dance	┌(・。・)┘♪
dance	┌(˘⌣˘)ʃ
dance	┌（★ｏ☆）┘
dance	┌(ﾟдﾟ)┘
dance	┌|゜з゜｜┘
dance	┌|°з°|┘
dance	┏((＝￣(ｴ)￣=))┛
dance	┏(｀ー´)┛
dance	┏(＾0＾)┛
dance	┐(ﾟдﾟ┐)
dance	└(^o^)┐
dance	└（★ｏ★）┐
dance	└(ﾟдﾟ)┐
dance	└｜゜ε゜｜┐
dance	└|°ε°|┐
dance	┗(｀ー´)┓
dance	┗(＾0＾)┓
dance	♪((└|o^▽^o|┐))
dance	ヽ( °◇°)ノ
dance	ヾ(-_- )ゞ
dance	ヾ(･ω･*)ﾉ
dance	ヾ(*´∇`)ﾉ
dance	ヽ(*´Д｀*)ﾉ
dance	ヾ（*⌒ヮ⌒*）ゞ
dance	ヾ(*д*)ﾉ
dance	ヾ(^ ^ゞ
dance	ヾ(^^ゞ)
dance	ヽ(°◇° )ノ
dance	ヾ(ﾟ∀ﾟゞ)
dance fun	ヾ(⌐■_■)ノ♪
dance	ヽ(⌐■_■)ノ♪♬
dance	ヽ(ﾟｰﾟ*ヽ)
dance	o(^^o)
dance	ƪ(‾.‾“)┐
dance	ƪ(˘⌣˘)┐
dance	ƪ(˘⌣˘)ʃ
dance fun happy	ヘ(^_^ヘ)
dance	ヘ(^o^ヘ)
dance surrender	ヘ(￣ー￣ヘ)
dance	ヘ(￣ω￣ヘ)
hug	(Ɔ˘⌣˘)(˘⌣˘)˘⌣˘ C)
hug kiss	(づ｡◕‿‿◕｡)づ
hug music	＼(^o^)／
hug	٩꒰ ˘ ³˘꒱۶ⒽⓤⒼ♥♡̷♡̷
kiss	(╯3╰)
kiss love	(-ε- )
kiss	(TεT)
kiss	✧˖°ˈ·*ε-(๑˃́ε˂̀๑ )
kiss	|(￣3￣)|
kiss love	|°з°|
kiss	ϵ( ‘Θ’ )϶
kiss	애❣⃛ღсμтёღ♡(˘ᵋ ˘ )
kiss	（＿ε＿）
kiss	（。ˇ ⊖ˇ）
kiss	(‘ε’)
kiss love	（＠ーεー＠）
kiss love	（*＾3＾）
kiss	（*＾3＾）/～☆
kiss	(*￣з￣)
kiss	(´ε｀*)
kiss	（￣ε￣＠）
kiss	(~￣³￣)~
kiss wave	(○´3｀)ﾉ
kiss wink	（○゜ε＾○）
kiss	(☆´3｀)
kiss	(ΘεΘ;)
kiss	(ΦзΦ)
kiss	(ु*´З`)ू❣
kiss	～(^з^)-☆
kiss music	ヽ(*´з｀*)ﾉ
kiss	(≡ε≡；)
kiss	(。´✷ฺЗ✷ฺ)・;゛.:’;、
kiss	(。≖ˇ3ˇ≖｡)
kiss	(っ˘зʕ•̫͡•ʔcнϋෆ*
kiss	ヾ(❛ε❛“)ʃ
kiss	(๑ᵕॢ૩ᵕॢ)*౨˚ൗ
kiss	♡´͈ॢ ᵌˋ͈ॢꉧ´͈ॢᵋ ˋ͈ॢ♡
kiss	<ब₍₍( ˃̗εू˂ )₎₎<ब
kiss	( ˘•૩•˘ ).｡oஇ
kiss	˓( ˶ ❛ ꁞ ❛ ˶ )˒˒
laugh	(*´艸`*)
laugh	(●´艸`)
laugh	｡ﾟ(TヮT)ﾟ｡
laugh	( ´艸｀)
laugh	（・∀・）
laugh	(；-◞౪◟-)
laugh	(｡ >艸<)
laugh	(*・艸・)
laugh	(*≧▽≦)ﾉｼ))
laugh	(*≧艸≦)
laugh	（⌒▽⌒）
laugh	(◎ヮ◎)
laugh	ʕ̡̢̡̡̢̡̡̢♡ᵒ̴̷͈艸ᵒ̴̷͈॰ʔ̢̡̢̢̡̢̢̡̢✧
laugh	Σ (੭ु ຶਊ ຶ)੭ु⁾⁾
laugh	(ᗒᗜᗕ)՛̵̖
laugh	(* ˚᷄ 艸 ˚᷅ *)
laugh	∗˚೫˳(●ᴖ͙̏ᴗॢᴖ͙̋●)˳೫˚∗
laugh	(੭ु റ̆ ˒̫̮ റ̥)੭ु⁾⁾
laugh think	(˃̴̀ᄇॢ˂̴́ ∗)
sleep	＿ﾉ乙(､ﾝ､)_
sleep	(´〜｀*) zzz
sleep	(ι´Д｀)ﾉ
sleep	_(：3 」∠ )_
sleep	_(┐「ε:)_
sleep	- =͟͟͞͞ (¦3[▓▓])
sleep	( -_-)>c[_]
sleep	(_ _)ヾ(‘ロ‘)
sleep	(-_-) zzz
sleep	(-, – )…zzzZZZ
sleep	(-ｪ-)｡o
sleep	(;´ρ`)
sleep	(:3[▓▓▓▓▓▓▓▓]
sleep	(。-ω-)zzz
sleep	₍₍ ᕕ( ･᷄ὢ･᷅ )ᕗ⁾⁾
sleep	₍₍ ᕕ(´ ω` )ᕗ⁾⁾
sleep	（)´д`(）
sleep	(*-ω-)
sleep	(*´ο`*)
sleep	(´～`)
sleep	（´□｀川）
sleep	(o´Д`)
sleep	(ᴗ˳ᴗ)
sleep	(ᵕ≀ ̠ᵕ )
sleep	［(－－)］zzz
sleep	{zzz}°°°( -_-)>c[_]
sleep	【:εω
sleep	＼（´Ｏ｀）／
sleep	＼(o￣∇￣o)/
sleep	˓(¦:ɝ[▓▓]
sleep	∑(￣□￣)
sleep	ヾ(。￣□￣)ﾂ
sleep	ヾ(￣□￣;)ﾉ
sleep	ヾ(￣0￣； )ノ
sleep	ƪ(‾￣o￣”)ʃ
sleep	ƪ(΄◞ิ۝◟ิ‵)ʃ
sleep	(:˒[￣]
sleep	(∪｡∪)｡｡｡zzz
sleep	(▰˘o˘▰)
sleep	ε-(´・｀)
sleep	Σ(￣。￣ノ)ノ
sleep	(≚ᄌ≚)ƶƵ
sleep	(-ι_- )))。。。
sleep	٩(´Д` ;)۶:.*
sleep	٩(ˊᗜˋ*)و
sleep	*｡٩(ˊωˋ*)و✧*｡
music	♪٩(✿′ᗜ‵✿)۶♪
music	(๑´▿｀๑)♫•*¨*•.¸¸♪✧
music	(*´∀｀)ﾉ☊ฺ ▂ฺ ▃ฺ ▄ฺ ▅ฺ ▆ฺ ▇ฺ █
music	(；◔ิз◔ิ)～♪♬
music	(((*°▽°*)八(*°▽°*)))♪
music	(*￣0￣)θ～♪
music	(*゜▽゜ノノ゛☆
music	(*⌒▽⌒*)θ～♪
music	(\˳˘ ɜ˘)˳ ♬♪♫
music	(´△｀)♪
music	(´▽｀)ノ♪
music	(´0ﾉ｀*)
music	（^[]＾）／♪
music	（＾3＾♪
music	（＾Ｏ＾☆♪
music	(ﾉ´▽｀)ﾉ♪
music	(ﾉ> ◇ <)ﾉ♪
music	｢(;´Σ ｀〃)ヘ
music	˳/(˘ε ˘)♬♪♫
music	┐(・。・┐) ♪
music	♪( ´θ｀)ノ
music	♪(´ε｀ )
music	♪♪(o*゜∇゜)o～♪♪
music	♪♪)>ш=(^。^ )
music	♪ヽ( ⌒o⌒)人(⌒-⌒ )v ♪
music	♬♪♫ ヾ(*・。・)ﾉ ♬♪♫
music	♬♫♪◖(●。●)◗♪♫♬
music	ヾ(・◇・)ﾉθ～♪
music	ヽ(´・｀)ﾉ
music	ヾ(´□｀* )ノ
music	ヽ(´▽｀；)/♪
music	ヾ(´〇｀)ﾉ
music	ヾ(´ρ｀)〃
music	ヽ(´Д｀)人(´Д｀)人(´Д｀)ノ
music	ヽ(´Д｀ヽ
music	♪~♪ ヽ໒(⌒o⌒)७ﾉ ♪~♪
music	(ෆ❛ั▿❛ัʃƪ)♩°:::
music	♬˚‧◟₍◌′ ॄ‵◌₎◞•˚♬
music	✿♬ﾟ+.(｡◡‿◡)♪.+ﾟ♬✿。
music	♪(o´▽｀o)ﾉ
music	ヽ(○´∀`)ﾉ♪
music	ヽ｀、ヽ｀ヽ(*￣o￣*)>ヽ｀、ヽ｀
music	♪(๑ᴖ◡ᴖ๑)♪
music	ʕ•̫͡•ʔ♬✧
music	♬♩˂₍͔⁽ˆ⁰ˆ⁾₎͔˃ ͟͟͞͞≣͟ ͟͟͞͞˂₍͕⁽ˆ⁰ˆ⁾₎͕˃♪♫
music	ᒄ₍⁽ˆ⁰ˆ⁾₎ᒃ♪♬
music	♪(o^0^)o♪
music	♪～(´ε｀　)
music	( ง ´◇｀)ง♪
think	(¬ω¬)
think	( ¬_¬)
think	(∩⌣̀_⌣́)
think	(ʃ⌣́,⌣́ƪ)
think	<(¬＿¬<)
think sorry	m(￢0￢)m
think sad	(－‸ლ)
think	(•᷉ुε ू•᷈,)
think	๐छ ੂछ๐
think	눈_눈
think	Σ(-᷅_-᷄๑)
think	(.﹒︣︿﹒︣.)
think	( ･᷄ㅂ･᷅ )
think	( ᵕ́ૢ‧̮ᵕ̀ૢ)‧̊·*
think	(๑•̆૩•̆)
wave	(,, ･∀･)ﾉ゛
wave surrender	(;-_-)/
wave	(｡･ω･)ﾉﾞ
wave	(。･д･)ﾉﾞ
wave	(｡´∀｀)ﾉ
wave	(/・0・)
wave	(´・ω・)ﾉ
wave	(￣∠ ￣ )ﾉ
wave	(=ﾟωﾟ)ノ
wave	(ノ^∇^)
wave	＼(°o°；）
wave	ヽ(´･ω･`)､
wave	( ・_・)ノ
wave	( ･ω･)ﾉ
wave	( ^_^)／
wave	（ ゜ρ゜)ノ
wave	( ﾟ▽ﾟ)/
wave surrender	(;-_-)ノ
wave surrender	(。-ω-)ﾉ
wave wink	(。^_・)ノ
wave	(*^･ｪ･)ﾉ
wave	(*＾▽＾)／
wave	(*￣Ｏ￣)ノ
wave	(^ Q ^)/
wave	(^-^*)/
wave	(^o^)/
wave	(￣▽￣)ノ
wave	(=ﾟωﾟ)ﾉ
wave	(o・・o)/
wave	(o´ω`o)ﾉ
wave	(ﾉ´∀｀*)ﾉ
wave	@(o・ェ・)@ノ
wave	＼( ･_･)
wave	＼(-_- )
wave surrender	＼(-o- )
wave	＼（＾∀＾）メ（＾∀＾）ノ
wave	＼(＾▽＾*)
wave	＼(￣O￣)
wave wink	~(＾◇^)/
wave	~ヾ ＾∇＾
wave	~ヾ(＾∇＾)
wave	╭(°ﾛ°”)╯
wave	ー( ´ ▽ ` )ﾉ
wave	ヾ( ‘ – ‘*)
wave surrender	ヾ(-_-;)
wave	ヽ(･∀･)ﾉ
wave	ヾ(･ω･`｡)
wave	ヾ(・ω・ｏ)
wave	ヾ(｡･ω･｡)
wave	ヾ(｡´･_●･`｡)☆
wave	ヽ(๏∀๏ )ﾉ
wave	ヾ(´･ω･｀)
wave	ヾ(´￢｀)ﾉ
wave	ヾ(＾-＾)ノ
wave	ヾ(＾∇＾)
wave	ヽ(＾▽＾)人(＾▽＾)人(＾▽＾)ﾉ
wave	ヽ(ﾟ◇ﾟ )ﾉ
wave	ヾ(◜▿‾ 三 ‾▿◝)ﾉ
wave	ヾ(☆▽☆)
wave	ヘ(‘◇’、)/
wave	ヘ(°￢°)ノ
wave	ヾ(oﾟｘﾟo)ﾉ
wave	(^ _ ^)/
wave	(。･∀･)ﾉ
wave	且_(ﾟ◇ﾟ；)ノﾞ
wave	ﾍ(ﾟ∀ﾟ*)ﾉ
wink	(･ｪ-)
wink	(－ｏ⌒)
wink	（＾＿－）
wink	(^_-)
wink	（＾_-）
wink	（＾＿－）≡★
wink	（＾＿・）
wink	（＾＿−）
wink	(^_−)☆
wink	(⌒.−)＝★
wink	(o‿∩)
wink	＼（^０＾）／
wink animal monkey	๏[-ิ_•ิ]๏
wink	☆～（ゝ。∂）
wink fun	d(-_^)
sorry dead	ｍ（＿　＿；；ｍ
sorry	_:(´□`」 ∠):_
sorry	(シ_ _)シ
sorry	（ﾉ´д｀）
sorry	<(_ _)>
sorry	＜(。_。)＞
sorry	m(_ _)m
sorry	m(._.)m
sorry	ｍ（．＿．）ｍ
cry	・゜・(ノД`)
cry	.・゜゜・（／。＼）・゜゜・．
cry surrender	(oT-T)尸
cry	.·´¯`(>▂<)´¯`·.
cry	｡･ﾟヾ(✦థ ｪ థ)ﾉ｡ﾟ･｡
cry	。：゜(；´∩｀；)゜：。
cry	｡ﾟ( ﾟஇ‸இﾟ)ﾟ｡
cry	(-̩̩-̩̩͡_-̩̩-̩̩͡)
cry	(-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩___-̩̩̩-̩̩̩-̩̩̩-̩̩̩-̩̩̩)
cry	(*´°̥̥̥̥̥̥̥̥﹏°̥̥̥̥̥̥̥̥ )人(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
cry surrender	(/ _ ; )
cry	(´；Д；｀)
cry	（πーπ）
cry	(இ﹏இ`｡)
cry troll	༼ ༎ຶ ෴ ༎ຶ༽
cry troll	༼ ༏༏ີཻ༾ﾍ ༏༏ີཻ༾༾༽༽
cry	❣◕ ‿ ◕❣
cry	o(TヘTo)
cry	(　-̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥᷄◞ω◟-̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥̥᷅ )
cry	(づ-̩̩̩-̩̩̩_-̩̩̩-̩̩̩)づ
cry	( ͒ ඉ .̫ ඉ ͒)
cry	ლ(ٱ٥ٱლ)
cry	Ψ(●°̥̥̥̥̥̥̥̥ ཅ °̥̥̥̥̥̥̥̥●)Ψ
cry	(●⌇ຶ ཅ⌇ຶ●)
cry	( •́દ•̩̥̀ )
cry	(ఠ్ఠ ˓̭ ఠ్ఠ)
cry	(๑′̥̥̥▵‵̥̥̥ ૂ๑)
cry	(๑•́₋•̩̥̀๑)
cry	⁽ƈ ͡ (ुŏ̥̥̥̥םŏ̥̥̥̥) ु
cry	…(•̩̩̩̩＿•̩̩̩̩)
cry	°(ಗдಗ。)°.
cry	˚‧⁺(͘๑̊/﹏\)⁺‧˚
cry run	̨(༎ິ῀̫ ༎ິ ̨ )͞˭̳̳̳˭̳̳̳ˍ̿̿ˍ̿ˌ˳ˏ̇⋅∴༣
cry dead	(≖͞_≖̥)
cry	.°(ಗдಗ。)°.
cry	(๑˃̥̩̥̥̥̥̆ಐ˂̩̩̥̥̩̥̆৭)
cry	‧⁺◟( ᵒ̴̶̷̥́ ·̫ ᵒ̴̶̷̣̥̀ )
cry	ƈ ͡ (ुŏ̥̥̥̥ ‸ ŏ̥̥̥̥) ु
run	ε=ε=ε=ε=ε=┌(；　・＿・)┘
run	⊂(‘ω’⊂ )))Σ≡=─༄༅༄༅༄༅༄༅༄༅
run	ε===(っ≧ω≦)っ
run	ε=ε=┏( >_<)┛
run	ε=ε=ε=┌(๑ʘ∀ʘ)┘
run	ε=ε=ε=ε=┏(;￣▽￣)┛
run	°◦=͟͟͞͞ʕ̡̢̡ु•̫͡•ʔ̡̢̡ु ☏
run	- =͟͟͞͞ =͟͟͞͞ ﾍ( ´Д`)ﾉ
run	ε=ε=ε=ε=ε=ε=┌(๑ʘ∀ʘ)┘
run	=͟͟͞͞( ∩ ‘ヮ’=͟͟͞͞) ੭ु⁾⁾
run	૮(”ړ ა)͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞=͟͟͞͞ #
run	ε=ε=(怒ﾟДﾟ)ﾉ
run	ヽ(￣д￣;)ノ=3=3=3
run	=͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ =͟͟͞͞ʕ•̫͡•ʔ
run	─=≡Σ((( つ•̀ω•́)つ
run	C= C= C= C= C= C= C= C= C= ┌(;・ω・)┘
run	(ↀДↀ)⁼³₌₃
run	৫(”ړ৫)˒˒˒˒
run	=͟͟͞͞(๑•̀=͟͟͞͞(๑•̀д•́=͟͟͞͞(๑•̀д•́๑)=͟͟͞͞(๑•̀д•́)))
run	ε=ε=(っ*´□`)っ
run	─=≡Σ(([ ⊐•̀⌂•́]⊐
surrender	(一。一;;）
surrender	(　-。-)
surrender	(-_＼)
surrender	(;*´Д`)ﾉ
surrender	((-_-))
surrender	(@_@)
surrender	（~～~）
surrender	（◎ー◎；）
surrender	（ー△ー；）
surrender	(o_ _)o
surrender	(ﾉ_ _)ﾉ
surrender	(ノ#-_-)ノ
surrender	(ﾉ￣д￣)ﾉ
surrender	(￣^￣)尸
surrender	/(;-_-)
surrender	＼(-___________-;)／
surrender	＼（－－）／
surrender	~(>_<。)＼
surrender	o(-_-;*)
surrender	ƪ(‾_‾)ʃ
surrender	y-(~。~；)
surrender	ヘ(_ _ヘ)
surrender	ﾍ(;´Д｀ﾍ)
surrender	ヘ（´ｏ｀）ヘ
surrender	ﾍ(￣ ￣;ﾍ)
surrender dead	彡(-_-;)彡
write	＿φ( °-°)/
write	＿φ(°-°=)
write	φ(．．;)
write	φ(^∇^ )
write	φ(◎◎ヘ)
write	ψ(。。)
write	___ψ(‥ )
write	＿φ(￣ー￣ )
write	ණ⃛(ᵒ͈̑ᴗ̂ᵒ͈̑ )”
write	＿〆(。。)
write	(‘•̀ ▽ •́ )φ
write	φ(・ω・｀ )
write	φ(._.)
write	φ（．．）
write	φ(￣ー￣ )ノ
write	φ(°ρ°*)メ
write	〆(・∀・＠)
write	〆(´Ｕ_｀*)
write	φ(^ω^*)ﾉ
write	…φ(o´ωﾟo)φ…
write	σ(ൈ)φ
write	໒(⊙ᴗ⊙)७✎▤
write	[≡] 〆(・⺫・‶)
write	(๑╹o╹)φ
write	†=”Ⴛ̸ ♡(˃͈ દ ˂͈ ༶ )
troll	ヽ༼ ಠ益ಠ ༽ﾉ
troll	(((༼•̫͡•༽)))
troll	ヽ༼ຈل͜ຈ༽ﾉ
troll	༼(⁽͇ˊ̑⁾ ἴृ ⁽ˋ̑⁾͇)༽
troll	(ી(΄◞ิ౪◟ิ‵)ʃ)
troll	༼ ͒ ͓ ͒༽
troll	༼ ͒ ̶ ͒༽
troll	༼･ิɷ･ิ༽
troll	(̿▀̿ ̿Ĺ̯̿̿▀̿ ̿)̄
troll	༼༼;; ;°;ਊ°;༽
troll	༼•͟ ͜ •༽
troll	༼•̃͡ ɷ•̃͡༽
troll	༼∵༽
troll	༼≖ɷ≖༽
troll	༼⍢༽
troll	༼⍤༽
troll	༼⍨༽
troll	༼✷ɷ✷༽
troll	˚✧₊⁎❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ⁎⁺˳✧༚
troll	༼ԾɷԾ༽
troll	༼இɷஇ༽
troll	༼;´༎ຶ ༎ຶ ༽
troll	˓ ू༼ ்ͦ॔ཀ ்ͦ॓ू༽
troll	༼ ु ்ͦ॔ཫ ்ͦ॓༽ु˒˒
troll	૮(ㅍ◞◟ㅍ)ა
troll	ཥ•̫͡•ཤ
troll	♡(•ི̛ᴗ•̛)ྀ
troll	♡*(ू•‧̫•ू⑅)♡⋆*ೃ:.✧
troll	ˁ ¨̫͌ ˀ
dead	(✖╭╮✖)
dead	(u_u)
dead	(*_*)
dead	(＊0＊;)
dead	(#+_+)
dead	(+_+)
dead	(×_×;）
dead	(×_×#
dead	(ñ_ñ)
dead	(o_-)
dead	(º_º)
dead	（x_x；）
dead	（Ω_Ω）
dead	✘Д✘◍
dead	ヾ(×× ) ﾂ
dead	٩(×̯×)۶
